match_id,minute,gold_adv,xp_adv,duration_min,radiant_win
8778439040,13,5236,2308,37.21666666666667,1
8778439040,14,5555,2477,37.21666666666667,1
8778439040,15,5993,2503,37.21666666666667,1
8778439040,16,5335,2067,37.21666666666667,1
8778439040,17,5563,3850,37.21666666666667,1
8778439040,18,4782,1848,37.21666666666667,1
8778439040,19,5089,3167,37.21666666666667,1
8778439040,20,5522,3551,37.21666666666667,1
8778439040,21,4627,107,37.21666666666667,1
8778439040,22,4256,-202,37.21666666666667,1
8778439040,23,4007,-1071,37.21666666666667,1
8778439040,24,4060,-598,37.21666666666667,1
8778439040,25,4647,-34,37.21666666666667,1
8778439040,26,5151,-726,37.21666666666667,1
8778439040,27,3961,-3810,37.21666666666667,1
8778439040,28,4548,-1772,37.21666666666667,1
8778439040,29,4961,364,37.21666666666667,1
8778439040,30,3836,-3295,37.21666666666667,1
8778439040,31,3905,-2415,37.21666666666667,1
8778439040,32,4562,-1827,37.21666666666667,1
8778439040,33,6249,2650,37.21666666666667,1
8778439040,34,8948,5562,37.21666666666667,1
8778439040,35,13014,11356,37.21666666666667,1
8778439040,36,14704,10272,37.21666666666667,1
8778439040,37,18372,19761,37.21666666666667,1
8778430310,0,0,0,31.633333333333333,0
8778430310,1,-563,-113,31.633333333333333,0
8778430310,2,-652,-109,31.633333333333333,0
8778430310,3,-490,58,31.633333333333333,0
8778430310,4,-278,75,31.633333333333333,0
8778430310,5,-1151,-195,31.633333333333333,0
8778430310,6,-1312,45,31.633333333333333,0
8778430310,7,-1286,256,31.633333333333333,0
8778430310,8,-1563,-458,31.633333333333333,0
8778430310,9,-1189,-99,31.633333333333333,0
8778430310,10,-2393,-1558,31.633333333333333,0
8778430310,11,-2638,-1137,31.633333333333333,0
8778430310,12,-2512,-1072,31.633333333333333,0
8778430310,13,-3874,-1685,31.633333333333333,0
8778430310,14,-3478,-1765,31.633333333333333,0
8778430310,15,-2163,451,31.633333333333333,0
8778430310,16,-1797,870,31.633333333333333,0
8778430310,17,-1540,3254,31.633333333333333,0
8778430310,18,-1436,3511,31.633333333333333,0
8778430310,19,-1968,2979,31.633333333333333,0
8778430310,20,-1386,5157,31.633333333333333,0
8778430310,21,166,5823,31.633333333333333,0
8778430310,22,-5387,-3710,31.633333333333333,0
8778430310,23,-5989,-2559,31.633333333333333,0
8778430310,24,-7205,-4125,31.633333333333333,0
8778430310,25,-7455,-2086,31.633333333333333,0
8778430310,26,-9086,-3892,31.633333333333333,0
8778430310,27,-8779,-1424,31.633333333333333,0
8778430310,28,-8581,-479,31.633333333333333,0
8778430310,29,-10614,-8308,31.633333333333333,0
8778430310,30,-13105,-8293,31.633333333333333,0
8778430310,31,-18932,-11371,31.633333333333333,0
8778407321,0,0,0,21.8,0
8778407321,1,-332,180,21.8,0
8778407321,2,-580,92,21.8,0
8778407321,3,-514,-85,21.8,0
8778407321,4,-603,-167,21.8,0
8778407321,5,-745,-306,21.8,0
8778407321,6,-385,-65,21.8,0
8778407321,7,-935,-1052,21.8,0
8778407321,8,-1435,-1711,21.8,0
8778407321,9,-1348,-1340,21.8,0
8778407321,10,-1714,-1863,21.8,0
8778407321,11,-2085,-1713,21.8,0
8778407321,12,-1948,-1975,21.8,0
8778407321,13,-2594,-2231,21.8,0
8778407321,14,-3235,-3923,21.8,0
8778407321,15,-4135,-6514,21.8,0
8778407321,16,-7097,-11652,21.8,0
8778407321,17,-8178,-13466,21.8,0
8778407321,18,-10674,-15194,21.8,0
8778407321,19,-12061,-17144,21.8,0
8778407321,20,-14873,-22689,21.8,0
8778407321,21,-16273,-23781,21.8,0
8778394652,0,498,170,26.883333333333333,1
8778394652,1,628,169,26.883333333333333,1
8778394652,2,1031,860,26.883333333333333,1
8778394652,3,1245,897,26.883333333333333,1
8778394652,4,1738,1234,26.883333333333333,1
8778394652,5,1697,1412,26.883333333333333,1
8778394652,6,2048,2188,26.883333333333333,1
8778394652,7,2226,2332,26.883333333333333,1
8778394652,8,2993,3224,26.883333333333333,1
8778394652,9,4565,4546,26.883333333333333,1
8778394652,10,5388,5226,26.883333333333333,1
8778394652,11,5939,6436,26.883333333333333,1
8778394652,12,6551,6747,26.883333333333333,1
8778394652,13,7355,7968,26.883333333333333,1
8778394652,14,7984,8989,26.883333333333333,1
8778394652,15,7980,8083,26.883333333333333,1
8778394652,16,8682,9518,26.883333333333333,1
8778394652,17,11417,14283,26.883333333333333,1
8778394652,18,11953,15589,26.883333333333333,1
8778394652,19,13269,19555,26.883333333333333,1
8778394652,20,14939,22886,26.883333333333333,1
8778394652,21,16627,24793,26.883333333333333,1
8778394652,22,16133,24904,26.883333333333333,1
8778394652,23,18845,28745,26.883333333333333,1
8778394652,24,19536,30162,26.883333333333333,1
8778394652,25,19497,29952,26.883333333333333,1
8778394652,26,21331,30763,26.883333333333333,1
8778385327,0,0,0,22.216666666666665,0
8778385327,1,25,142,22.216666666666665,0
8778385327,2,259,-43,22.216666666666665,0
8778385327,3,-512,-448,22.216666666666665,0
8778385327,4,-657,-299,22.216666666666665,0
8778385327,5,-872,-927,22.216666666666665,0
8778385327,6,-1999,-1604,22.216666666666665,0
8778385327,7,-2419,-2290,22.216666666666665,0
8778385327,8,-2903,-1674,22.216666666666665,0
8778385327,9,-3890,-2605,22.216666666666665,0
8778385327,10,-5593,-4830,22.216666666666665,0
8778385327,11,-6983,-6209,22.216666666666665,0
8778385327,12,-7616,-6748,22.216666666666665,0
8778385327,13,-8846,-8077,22.216666666666665,0
8778385327,14,-9979,-10108,22.216666666666665,0
8778385327,15,-10632,-12233,22.216666666666665,0
8778385327,16,-12393,-14877,22.216666666666665,0
8778385327,17,-14951,-16745,22.216666666666665,0
8778385327,18,-14543,-17115,22.216666666666665,0
8778385327,19,-13959,-16148,22.216666666666665,0
8778385327,20,-14876,-18301,22.216666666666665,0
8778385327,21,-18731,-22858,22.216666666666665,0
8778385327,22,-23691,-25448,22.216666666666665,0
8778335100,0,0,0,50.78333333333333,1
8778335100,1,858,107,50.78333333333333,1
8778335100,2,1261,413,50.78333333333333,1
8778335100,3,1684,674,50.78333333333333,1
8778335100,4,1831,714,50.78333333333333,1
8778335100,5,1791,1011,50.78333333333333,1
8778335100,6,1854,563,50.78333333333333,1
8778335100,7,2363,1078,50.78333333333333,1
8778335100,8,2550,1194,50.78333333333333,1
8778335100,9,2155,569,50.78333333333333,1
8778335100,10,1232,316,50.78333333333333,1
8778335100,11,1417,486,50.78333333333333,1
8778335100,12,1503,-362,50.78333333333333,1
8778335100,13,1325,986,50.78333333333333,1
8778335100,14,993,148,50.78333333333333,1
8778335100,15,1571,485,50.78333333333333,1
8778335100,16,-957,-2202,50.78333333333333,1
8778335100,17,-2611,-3713,50.78333333333333,1
8778335100,18,-3682,-3265,50.78333333333333,1
8778335100,19,-4405,-3213,50.78333333333333,1
8778335100,20,-5168,-3651,50.78333333333333,1
8778335100,21,-7181,-4326,50.78333333333333,1
8778335100,22,-7363,-7268,50.78333333333333,1
8778335100,23,-7059,-5095,50.78333333333333,1
8778335100,24,-6988,-4731,50.78333333333333,1
8778335100,25,-7984,-6788,50.78333333333333,1
8778335100,26,-7048,-5939,50.78333333333333,1
8778335100,27,-7451,-6691,50.78333333333333,1
8778335100,28,-7329,-6673,50.78333333333333,1
8778335100,29,-7140,-7784,50.78333333333333,1
8778335100,30,-7106,-7553,50.78333333333333,1
8778335100,31,-7011,-8718,50.78333333333333,1
8778335100,32,-8632,-12054,50.78333333333333,1
8778335100,33,-8447,-12086,50.78333333333333,1
8778335100,34,-8061,-13208,50.78333333333333,1
8778335100,35,-8329,-17694,50.78333333333333,1
8778335100,36,-6593,-14366,50.78333333333333,1
8778335100,37,-5027,-16029,50.78333333333333,1
8778335100,38,-4057,-12075,50.78333333333333,1
8778335100,39,-2749,-4878,50.78333333333333,1
8778335100,40,-1892,-7594,50.78333333333333,1
8778335100,41,-2705,-8533,50.78333333333333,1
8778335100,42,-275,-5750,50.78333333333333,1
8778335100,43,-2366,-14800,50.78333333333333,1
8778335100,44,-2346,-14881,50.78333333333333,1
8778335100,45,-1029,-11809,50.78333333333333,1
8778335100,46,623,-5912,50.78333333333333,1
8778335100,47,1188,-5270,50.78333333333333,1
8778335100,48,3895,-112,50.78333333333333,1
8778335100,49,10396,14844,50.78333333333333,1
8778335100,50,9042,17997,50.78333333333333,1
8778331594,0,0,0,19.183333333333334,1
8778331594,1,-85,44,19.183333333333334,1
8778331594,2,-31,-14,19.183333333333334,1
8778331594,3,-496,-501,19.183333333333334,1
8778331594,4,-109,-71,19.183333333333334,1
8778331594,5,505,726,19.183333333333334,1
8778331594,6,-523,55,19.183333333333334,1
8778331594,7,170,672,19.183333333333334,1
8778331594,8,-83,-999,19.183333333333334,1
8778331594,9,1608,977,19.183333333333334,1
8778331594,10,2062,1737,19.183333333333334,1
8778331594,11,2781,2189,19.183333333333334,1
8778331594,12,2967,2089,19.183333333333334,1
8778331594,13,4025,2938,19.183333333333334,1
8778331594,14,4545,4325,19.183333333333334,1
8778331594,15,5949,7465,19.183333333333334,1
8778331594,16,8384,11349,19.183333333333334,1
8778331594,17,11138,13097,19.183333333333334,1
8778331594,18,13861,16301,19.183333333333334,1
8778331594,19,14649,16538,19.183333333333334,1
8778329837,0,0,0,35.05,1
8778329837,1,69,-243,35.05,1
8778329837,2,72,-228,35.05,1
8778329837,3,868,270,35.05,1
8778329837,4,1009,-119,35.05,1
8778329837,5,628,-859,35.05,1
8778329837,6,216,-1325,35.05,1
8778329837,7,-34,-1895,35.05,1
8778329837,8,119,-1230,35.05,1
8778329837,9,434,-1843,35.05,1
8778329837,10,1934,-664,35.05,1
8778329837,11,1978,-946,35.05,1
8778329837,12,2940,450,35.05,1
8778329837,13,2434,-336,35.05,1
8778329837,14,3214,542,35.05,1
8778329837,15,3724,-408,35.05,1
8778329837,16,3642,-884,35.05,1
8778329837,17,1987,-3509,35.05,1
8778329837,18,3224,-3320,35.05,1
8778329837,19,3227,-3590,35.05,1
8778329837,20,4933,-211,35.05,1
8778329837,21,5404,-90,35.05,1
8778329837,22,6328,1194,35.05,1
8778329837,23,8621,5717,35.05,1
8778329837,24,9900,7424,35.05,1
8778329837,25,10131,9211,35.05,1
8778329837,26,12762,15303,35.05,1
8778329837,27,12835,16058,35.05,1
8778329837,28,15960,22413,35.05,1
8778329837,29,17347,20267,35.05,1
8778329837,30,18440,22640,35.05,1
8778329837,31,19189,20783,35.05,1
8778329837,32,21524,25792,35.05,1
8778329837,33,22434,29716,35.05,1
8778329837,34,28115,40776,35.05,1
8778329837,35,32121,47965,35.05,1
8778318128,0,0,0,27.866666666666667,1
8778318128,1,-91,2,27.866666666666667,1
8778318128,2,-1055,-380,27.866666666666667,1
8778318128,3,-516,132,27.866666666666667,1
8778318128,4,-188,521,27.866666666666667,1
8778318128,5,-469,364,27.866666666666667,1
8778318128,6,-431,789,27.866666666666667,1
8778318128,7,443,2057,27.866666666666667,1
8778318128,8,168,1173,27.866666666666667,1
8778318128,9,1062,2575,27.866666666666667,1
8778318128,10,2105,2997,27.866666666666667,1
8778318128,11,1975,4559,27.866666666666667,1
8778318128,12,4418,5950,27.866666666666667,1
8778318128,13,4342,5922,27.866666666666667,1
8778318128,14,5450,7852,27.866666666666667,1
8778318128,15,6255,9299,27.866666666666667,1
8778318128,16,8728,11511,27.866666666666667,1
8778318128,17,9222,12353,27.866666666666667,1
8778318128,18,10916,15520,27.866666666666667,1
8778318128,19,10166,14377,27.866666666666667,1
8778318128,20,11955,18738,27.866666666666667,1
8778318128,21,11213,17667,27.866666666666667,1
8778318128,22,11685,21353,27.866666666666667,1
8778318128,23,12937,25023,27.866666666666667,1
8778318128,24,16019,29024,27.866666666666667,1
8778318128,25,18535,31265,27.866666666666667,1
8778318128,26,21055,34944,27.866666666666667,1
8778318128,27,22480,36946,27.866666666666667,1
8778259175,0,0,0,28.566666666666666,1
8778259175,1,54,102,28.566666666666666,1
8778259175,2,-106,114,28.566666666666666,1
8778259175,3,-107,460,28.566666666666666,1
8778259175,4,-139,423,28.566666666666666,1
8778259175,5,147,245,28.566666666666666,1
8778259175,6,970,1429,28.566666666666666,1
8778259175,7,830,1231,28.566666666666666,1
8778259175,8,1157,2060,28.566666666666666,1
8778259175,9,705,1935,28.566666666666666,1
8778259175,10,828,2184,28.566666666666666,1
8778259175,11,1609,1721,28.566666666666666,1
8778259175,12,2622,2579,28.566666666666666,1
8778259175,13,3016,1896,28.566666666666666,1
8778259175,14,2719,1828,28.566666666666666,1
8778259175,15,3721,3206,28.566666666666666,1
8778259175,16,5535,6585,28.566666666666666,1
8778259175,17,6254,8596,28.566666666666666,1
8778259175,18,5001,7280,28.566666666666666,1
8778259175,19,4969,6476,28.566666666666666,1
8778259175,20,3091,4539,28.566666666666666,1
8778259175,21,5201,10054,28.566666666666666,1
8778259175,22,4673,9520,28.566666666666666,1
8778259175,23,5387,12016,28.566666666666666,1
8778259175,24,6540,15226,28.566666666666666,1
8778259175,25,6238,15664,28.566666666666666,1
8778259175,26,9176,18513,28.566666666666666,1
8778259175,27,8497,16559,28.566666666666666,1
8778259175,28,6437,14696,28.566666666666666,1
8778254726,0,0,0,28.883333333333333,1
8778254726,1,9,68,28.883333333333333,1
8778254726,2,-19,121,28.883333333333333,1
8778254726,3,115,331,28.883333333333333,1
8778254726,4,115,95,28.883333333333333,1
8778254726,5,666,463,28.883333333333333,1
8778254726,6,1971,1591,28.883333333333333,1
8778254726,7,2237,1829,28.883333333333333,1
8778254726,8,2626,1835,28.883333333333333,1
8778254726,9,3310,2167,28.883333333333333,1
8778254726,10,3428,1715,28.883333333333333,1
8778254726,11,4117,1895,28.883333333333333,1
8778254726,12,4464,2992,28.883333333333333,1
8778254726,13,6074,3506,28.883333333333333,1
8778254726,14,5945,3659,28.883333333333333,1
8778254726,15,6341,2562,28.883333333333333,1
8778254726,16,6526,2657,28.883333333333333,1
8778254726,17,6979,3121,28.883333333333333,1
8778254726,18,8041,4146,28.883333333333333,1
8778254726,19,9842,7210,28.883333333333333,1
8778254726,20,10318,9276,28.883333333333333,1
8778254726,21,11147,8462,28.883333333333333,1
8778254726,22,11899,9946,28.883333333333333,1
8778254726,23,10800,7326,28.883333333333333,1
8778254726,24,14550,14921,28.883333333333333,1
8778254726,25,18582,22718,28.883333333333333,1
8778254726,26,19612,24361,28.883333333333333,1
8778254726,27,21969,29984,28.883333333333333,1
8778254726,28,26439,29533,28.883333333333333,1
8778252071,0,0,0,49.416666666666664,0
8778252071,1,-33,-118,49.416666666666664,0
8778252071,2,-8,-170,49.416666666666664,0
8778252071,3,639,435,49.416666666666664,0
8778252071,4,905,384,49.416666666666664,0
8778252071,5,815,425,49.416666666666664,0
8778252071,6,226,-104,49.416666666666664,0
8778252071,7,-311,-662,49.416666666666664,0
8778252071,8,-791,-802,49.416666666666664,0
8778252071,9,-735,-621,49.416666666666664,0
8778252071,10,-706,-610,49.416666666666664,0
8778252071,11,-1059,-927,49.416666666666664,0
8778252071,12,-867,-370,49.416666666666664,0
8778252071,13,448,1556,49.416666666666664,0
8778252071,14,208,1842,49.416666666666664,0
8778252071,15,-244,2807,49.416666666666664,0
8778252071,16,-1118,1612,49.416666666666664,0
8778252071,17,44,4495,49.416666666666664,0
8778252071,18,-1003,2993,49.416666666666664,0
8778252071,19,-593,3741,49.416666666666664,0
8778252071,20,259,5328,49.416666666666664,0
8778252071,21,-58,4804,49.416666666666664,0
8778252071,22,-799,6929,49.416666666666664,0
8778252071,23,-2025,4358,49.416666666666664,0
8778252071,24,-2786,3543,49.416666666666664,0
8778252071,25,-4433,-1512,49.416666666666664,0
8778252071,26,-4434,-659,49.416666666666664,0
8778252071,27,-3488,939,49.416666666666664,0
8778252071,28,-3545,1675,49.416666666666664,0
8778252071,29,-1992,2285,49.416666666666664,0
8778252071,30,-1444,6161,49.416666666666664,0
8778252071,31,-2490,4535,49.416666666666664,0
8778252071,32,-1255,6103,49.416666666666664,0
8778252071,33,-1902,5482,49.416666666666664,0
8778252071,34,-1748,6206,49.416666666666664,0
8778252071,35,-1963,5548,49.416666666666664,0
8778252071,36,-892,8511,49.416666666666664,0
8778252071,37,-3087,3190,49.416666666666664,0
8778252071,38,-2900,822,49.416666666666664,0
8778252071,39,-6500,-4468,49.416666666666664,0
8778252071,40,-9964,-4770,49.416666666666664,0
8778252071,41,-11526,-5363,49.416666666666664,0
8778252071,42,-12125,-7660,49.416666666666664,0
8778252071,43,-12507,-7442,49.416666666666664,0
8778252071,44,-12854,-10392,49.416666666666664,0
8778252071,45,-16978,-24216,49.416666666666664,0
8778252071,46,-11645,-8916,49.416666666666664,0
8778252071,47,-9741,-6774,49.416666666666664,0
8778252071,48,-9542,-6604,49.416666666666664,0
8778252071,49,-12804,-16632,49.416666666666664,0
8778234977,0,0,0,34.266666666666666,1
8778234977,1,14,71,34.266666666666666,1
8778234977,2,-305,-155,34.266666666666666,1
8778234977,3,-421,-237,34.266666666666666,1
8778234977,4,-639,-8,34.266666666666666,1
8778234977,5,-1268,-643,34.266666666666666,1
8778234977,6,-1149,-374,34.266666666666666,1
8778234977,7,-1693,-991,34.266666666666666,1
8778234977,8,-1498,-1458,34.266666666666666,1
8778234977,9,-1643,-2087,34.266666666666666,1
8778234977,10,-2224,-3641,34.266666666666666,1
8778234977,11,-2236,-3231,34.266666666666666,1
8778234977,12,-2162,-4939,34.266666666666666,1
8778234977,13,-2525,-5045,34.266666666666666,1
8778234977,14,-2659,-6412,34.266666666666666,1
8778234977,15,-2683,-8749,34.266666666666666,1
8778234977,16,-2161,-8031,34.266666666666666,1
8778234977,17,-2008,-8251,34.266666666666666,1
8778234977,18,-494,-3931,34.266666666666666,1
8778234977,19,-1233,-6255,34.266666666666666,1
8778234977,20,-944,-4752,34.266666666666666,1
8778234977,21,794,-1440,34.266666666666666,1
8778234977,22,637,851,34.266666666666666,1
8778234977,23,1040,1507,34.266666666666666,1
8778234977,24,923,631,34.266666666666666,1
8778234977,25,1933,4304,34.266666666666666,1
8778234977,26,2852,6533,34.266666666666666,1
8778234977,27,4357,7413,34.266666666666666,1
8778234977,28,2223,6927,34.266666666666666,1
8778234977,29,3377,10055,34.266666666666666,1
8778234977,30,3586,10135,34.266666666666666,1
8778234977,31,4278,10893,34.266666666666666,1
8778234977,32,9389,16541,34.266666666666666,1
8778234977,33,13867,21305,34.266666666666666,1
8778234977,34,14763,20689,34.266666666666666,1
8778215966,0,100,68,32.81666666666667,1
8778215966,1,-84,-3,32.81666666666667,1
8778215966,2,-134,115,32.81666666666667,1
8778215966,3,206,475,32.81666666666667,1
8778215966,4,630,595,32.81666666666667,1
8778215966,5,420,291,32.81666666666667,1
8778215966,6,472,155,32.81666666666667,1
8778215966,7,912,250,32.81666666666667,1
8778215966,8,759,1273,32.81666666666667,1
8778215966,9,811,1292,32.81666666666667,1
8778215966,10,1371,1225,32.81666666666667,1
8778215966,11,3315,3093,32.81666666666667,1
8778215966,12,2657,2133,32.81666666666667,1
8778215966,13,3275,780,32.81666666666667,1
8778215966,14,4644,2155,32.81666666666667,1
8778215966,15,5530,2923,32.81666666666667,1
8778215966,16,5553,2458,32.81666666666667,1
8778215966,17,5781,3784,32.81666666666667,1
8778215966,18,6950,5422,32.81666666666667,1
8778215966,19,8109,6195,32.81666666666667,1
8778215966,20,9964,8373,32.81666666666667,1
8778215966,21,12406,11759,32.81666666666667,1
8778215966,22,11376,13425,32.81666666666667,1
8778215966,23,12803,14576,32.81666666666667,1
8778215966,24,12108,15500,32.81666666666667,1
8778215966,25,14141,16604,32.81666666666667,1
8778215966,26,16561,23234,32.81666666666667,1
8778215966,27,14927,17758,32.81666666666667,1
8778215966,28,14345,15492,32.81666666666667,1
8778215966,29,15720,23572,32.81666666666667,1
8778215966,30,17934,30673,32.81666666666667,1
8778215966,31,25714,34920,32.81666666666667,1
8778215966,32,25371,28873,32.81666666666667,1
8778186897,0,102,71,35.05,1
8778186897,1,-260,-62,35.05,1
8778186897,2,201,279,35.05,1
8778186897,3,261,529,35.05,1
8778186897,4,-179,54,35.05,1
8778186897,5,193,353,35.05,1
8778186897,6,89,-346,35.05,1
8778186897,7,160,157,35.05,1
8778186897,8,381,712,35.05,1
8778186897,9,621,147,35.05,1
8778186897,10,1577,1245,35.05,1
8778186897,11,1392,1091,35.05,1
8778186897,12,848,498,35.05,1
8778186897,13,80,1129,35.05,1
8778186897,14,-171,2369,35.05,1
8778186897,15,555,4555,35.05,1
8778186897,16,523,3220,35.05,1
8778186897,17,2077,6322,35.05,1
8778186897,18,1820,5171,35.05,1
8778186897,19,962,3589,35.05,1
8778186897,20,2210,4228,35.05,1
8778186897,21,-331,250,35.05,1
8778186897,22,3,2361,35.05,1
8778186897,23,-292,2206,35.05,1
8778186897,24,460,4427,35.05,1
8778186897,25,1581,7509,35.05,1
8778186897,26,4838,12100,35.05,1
8778186897,27,6755,16253,35.05,1
8778186897,28,8424,17862,35.05,1
8778186897,29,8832,12917,35.05,1
8778186897,30,5566,9387,35.05,1
8778186897,31,6658,12540,35.05,1
8778186897,32,8774,18003,35.05,1
8778186897,33,13536,23184,35.05,1
8778186897,34,14417,24950,35.05,1
8778186897,35,16988,34962,35.05,1
8778168822,0,0,0,32.68333333333333,0
8778168822,1,-80,-257,32.68333333333333,0
8778168822,2,38,25,32.68333333333333,0
8778168822,3,478,505,32.68333333333333,0
8778168822,4,-51,144,32.68333333333333,0
8778168822,5,-336,116,32.68333333333333,0
8778168822,6,-1116,-605,32.68333333333333,0
8778168822,7,-16,-75,32.68333333333333,0
8778168822,8,797,1117,32.68333333333333,0
8778168822,9,815,1269,32.68333333333333,0
8778168822,10,2169,2616,32.68333333333333,0
8778168822,11,1795,1936,32.68333333333333,0
8778168822,12,2379,1958,32.68333333333333,0
8778168822,13,2717,2037,32.68333333333333,0
8778168822,14,3847,3953,32.68333333333333,0
8778168822,15,3163,5154,32.68333333333333,0
8778168822,16,1893,2818,32.68333333333333,0
8778168822,17,1942,2584,32.68333333333333,0
8778168822,18,3409,3960,32.68333333333333,0
8778168822,19,2112,2988,32.68333333333333,0
8778168822,20,2607,2054,32.68333333333333,0
8778168822,21,3158,2106,32.68333333333333,0
8778168822,22,3699,-965,32.68333333333333,0
8778168822,23,3138,-388,32.68333333333333,0
8778168822,24,2315,88,32.68333333333333,0
8778168822,25,929,-1009,32.68333333333333,0
8778168822,26,-1629,-3997,32.68333333333333,0
8778168822,27,-1645,-4993,32.68333333333333,0
8778168822,28,-1986,-5513,32.68333333333333,0
8778168822,29,-8064,-19149,32.68333333333333,0
8778168822,30,-10053,-21806,32.68333333333333,0
8778168822,31,-14847,-32623,32.68333333333333,0
8778168822,32,-21214,-35661,32.68333333333333,0
8778162915,0,0,0,34.21666666666667,1
8778162915,1,32,-38,34.21666666666667,1
8778162915,2,299,131,34.21666666666667,1
8778162915,3,-118,55,34.21666666666667,1
8778162915,4,-32,49,34.21666666666667,1
8778162915,5,-493,-78,34.21666666666667,1
8778162915,6,97,665,34.21666666666667,1
8778162915,7,-726,-494,34.21666666666667,1
8778162915,8,109,145,34.21666666666667,1
8778162915,9,966,988,34.21666666666667,1
8778162915,10,480,-237,34.21666666666667,1
8778162915,11,987,157,34.21666666666667,1
8778162915,12,1480,-315,34.21666666666667,1
8778162915,13,871,-1314,34.21666666666667,1
8778162915,14,1055,-559,34.21666666666667,1
8778162915,15,1389,-1988,34.21666666666667,1
8778162915,16,18,-3742,34.21666666666667,1
8778162915,17,808,-1688,34.21666666666667,1
8778162915,18,1172,-966,34.21666666666667,1
8778162915,19,2469,1006,34.21666666666667,1
8778162915,20,3914,4289,34.21666666666667,1
8778162915,21,5783,7084,34.21666666666667,1
8778162915,22,2986,7202,34.21666666666667,1
8778162915,23,2893,6013,34.21666666666667,1
8778162915,24,3006,6107,34.21666666666667,1
8778162915,25,3083,5825,34.21666666666667,1
8778162915,26,2612,5453,34.21666666666667,1
8778162915,27,947,2843,34.21666666666667,1
8778162915,28,1873,2070,34.21666666666667,1
8778162915,29,4525,13266,34.21666666666667,1
8778162915,30,7467,13817,34.21666666666667,1
8778162915,31,11559,23604,34.21666666666667,1
8778162915,32,13838,24460,34.21666666666667,1
8778162915,33,15131,28435,34.21666666666667,1
8778162915,34,16423,34114,34.21666666666667,1
8778146322,0,-311,-30,31.966666666666665,1
8778146322,1,-401,-313,31.966666666666665,1
8778146322,2,-417,-390,31.966666666666665,1
8778146322,3,281,293,31.966666666666665,1
8778146322,4,-2,-308,31.966666666666665,1
8778146322,5,202,142,31.966666666666665,1
8778146322,6,-265,-185,31.966666666666665,1
8778146322,7,-365,11,31.966666666666665,1
8778146322,8,-53,126,31.966666666666665,1
8778146322,9,311,457,31.966666666666665,1
8778146322,10,79,589,31.966666666666665,1
8778146322,11,-17,-71,31.966666666666665,1
8778146322,12,-778,-1013,31.966666666666665,1
8778146322,13,641,723,31.966666666666665,1
8778146322,14,785,986,31.966666666666665,1
8778146322,15,417,1121,31.966666666666665,1
8778146322,16,1188,108,31.966666666666665,1
8778146322,17,332,-1684,31.966666666666665,1
8778146322,18,951,-254,31.966666666666665,1
8778146322,19,1279,1285,31.966666666666665,1
8778146322,20,118,-858,31.966666666666665,1
8778146322,21,-38,-662,31.966666666666665,1
8778146322,22,2729,3861,31.966666666666665,1
8778146322,23,2296,4699,31.966666666666665,1
8778146322,24,4151,8049,31.966666666666665,1
8778146322,25,6661,13644,31.966666666666665,1
8778146322,26,8059,14701,31.966666666666665,1
8778146322,27,7915,14644,31.966666666666665,1
8778146322,28,9259,15701,31.966666666666665,1
8778146322,29,8393,16886,31.966666666666665,1
8778146322,30,9005,19223,31.966666666666665,1
8778146322,31,14705,26826,31.966666666666665,1
8778143073,0,0,0,22.516666666666666,0
8778143073,1,68,344,22.516666666666666,0
8778143073,2,-85,370,22.516666666666666,0
8778143073,3,-177,-40,22.516666666666666,0
8778143073,4,-86,87,22.516666666666666,0
8778143073,5,-579,-597,22.516666666666666,0
8778143073,6,-531,-345,22.516666666666666,0
8778143073,7,-525,-674,22.516666666666666,0
8778143073,8,-1325,-1377,22.516666666666666,0
8778143073,9,-673,-635,22.516666666666666,0
8778143073,10,-684,-529,22.516666666666666,0
8778143073,11,-1160,-464,22.516666666666666,0
8778143073,12,-27,939,22.516666666666666,0
8778143073,13,-218,357,22.516666666666666,0
8778143073,14,-667,-284,22.516666666666666,0
8778143073,15,-2614,-3791,22.516666666666666,0
8778143073,16,-2036,-1973,22.516666666666666,0
8778143073,17,-2775,-4438,22.516666666666666,0
8778143073,18,-4720,-7647,22.516666666666666,0
8778143073,19,-6003,-9108,22.516666666666666,0
8778143073,20,-7982,-13650,22.516666666666666,0
8778143073,21,-9548,-13296,22.516666666666666,0
8778143073,22,-11873,-20991,22.516666666666666,0
8778140714,0,0,0,42.55,0
8778140714,1,-139,212,42.55,0
8778140714,2,-1,98,42.55,0
8778140714,3,332,91,42.55,0
8778140714,4,231,-22,42.55,0
8778140714,5,-388,-541,42.55,0
8778140714,6,-47,187,42.55,0
8778140714,7,-108,445,42.55,0
8778140714,8,-908,211,42.55,0
8778140714,9,-1009,-129,42.55,0
8778140714,10,-1360,-736,42.55,0
8778140714,11,-1190,-689,42.55,0
8778140714,12,-1430,-1584,42.55,0
8778140714,13,-1805,-2312,42.55,0
8778140714,14,-1503,-1776,42.55,0
8778140714,15,-422,-1597,42.55,0
8778140714,16,-947,-2412,42.55,0
8778140714,17,-2002,-3199,42.55,0
8778140714,18,-2104,-3755,42.55,0
8778140714,19,-402,-1326,42.55,0
8778140714,20,182,-894,42.55,0
8778140714,21,225,-617,42.55,0
8778140714,22,-3075,-5784,42.55,0
8778140714,23,-2831,-4830,42.55,0
8778140714,24,-3110,-5616,42.55,0
